condition	dummy_condition	subject	session	category	word	rt	log_rt	fasttext_cos_similarity	ppmi_cos_similarity
sham	1.0	019	3	Sofa	Sessel	1496.66666666666	7.3116636204020455	0.39130627550184727	0.7114478321163114
aIFG	0.5	020	1	Sofa	Sessel	1952.4545478721	7.5773546472022275	0.39130627550184727	0.7114478321163114
pIFG	1.5	021	2	Sofa	Tisch	2212.21645052344	7.702202143909506	0.4586356654763222	0.3705454946348741
aIFG	0.5	022	2	Sofa	Moebel	1366.80953098545	7.220965856753075	0.3794595692306757	0.29686053575941324
pIFG	1.5	023	3	Sofa	Sessel	1380.97836203916	7.231271347214565	0.39130627550184727	0.7114478321163114
sham	1.0	024	1	Sofa	Sessel	1447.09957362313	7.2780073368956835	0.39130627550184727	0.7114478321163114
sham	1.0	103	3	Sofa	Sessel	1291.24243203233	7.164134307632093	0.39130627550184727	0.7114478321163114
sham	1.0	001	1	Spinat	Salat	2320.84415526854	7.7501170434113344	0.5661713778972626	0.7480483173805874
pIFG	1.5	002	3	Spinat	Gemuese	1508.49784152254	7.319532319217113	0.47806496918201447	0.5044456835545739
aIFG	0.5	004	3	Spinat	Gemuese	1196.78355834094	7.088228093188264	0.47806496918201447	0.5044456835545739
sham	1.0	005	2	Spinat	Erbsen	2013.85281577151	7.60830142743079	0.503264419734478	0.7345764067707324
sham	1.0	006	1	Spinat	Gruenkohl	1839.10389944243	7.5175773160971024	0.43085598945617676	0.7096882931569825
aIFG	0.5	007	2	Spinat	Mangold	2046.9134215635	7.624576710638603	0.4045184925198555	0.4808566931370408
pIFG	1.5	008	3	Spinat	Gruenkohl	1687.96970153619	7.431873977947189	0.43085598945617676	0.7096882931569825
pIFG	1.5	009	1	Spinat	Salat	2693.95670634955	7.899137418779759	0.5661713778972626	0.7480483173805874
aIFG	0.5	011	3	Spinat	Moehre	3176.66666666666	8.063902453825467	0.27963637188076973	0.4778260444499087
pIFG	1.5	012	1	Spinat	Mangold	1296.66666666666	7.168323058942341	0.4045184925198555	0.4808566931370408
aIFG	0.5	013	2	Spinat	Kartoffeln	2585.32900160445	7.85799477537115	0.511477917432785	0.7539821563514982
pIFG	1.5	015	1	Spinat	Popeye	2250.0	7.719129840906732	0.3204421289265156	0.19824222007032932
sham	1.0	016	1	Spinat	Kartoffeln	1612.40260258308	7.386100645606246	0.511477917432785	0.7539821563514982
aIFG	0.5	017	3	Spinat	Mangold	1989.99999999999	7.596392304064191	0.4045184925198555	0.4808566931370408
sham	1.0	018	2	Spinat	Rosenkohl	3024.56276426944	8.014852390937083	0.4671666920185089	0.6809716633612592
aIFG	0.5	019	2	Spinat	Brokkoli	2207.49350683887	7.700065890954772	0.5899799466133118	0.7701004671818386
pIFG	1.5	020	3	Spinat	Salat	2698.67965003412	7.900888396817662	0.5661713778972626	0.7480483173805874
sham	1.0	021	1	Spinat	Broccoli	2287.78354947655	7.735775754309053	0.46013765782117844	nan
pIFG	1.5	022	1	Spinat	Broccoli	1692.69264522076	7.434666421454371	0.46013765782117844	nan
sham	1.0	023	2	Spinat	Erbsen	2483.33333333333	7.817759626213583	0.503264419734478	0.7345764067707324
aIFG	0.5	103	2	Spinat	Moehren	1749.99999999999	7.467942332285846	0.38525952585041523	0.7409435363684148
aIFG	0.5	001	3	Stadt	Dorf	1919.39394208011	7.5602856221423895	0.412039577960968	0.5034432262559019
sham	1.0	002	2	Stadt	Dorf	1380.97836203916	7.231271347214565	0.412039577960968	0.5034432262559019
pIFG	1.5	004	2	Stadt	Land	1136.66666666666	7.036734660238591	0.3832826428115368	0.5121559416636309
aIFG	0.5	005	1	Stadt	Dorf	1168.44589623352	7.064285322648431	0.412039577960968	0.5034432262559019
aIFG	0.5	006	3	Stadt	Dorf	2250.0	7.719129840906732	0.412039577960968	0.5034432262559019
pIFG	1.5	007	1	Stadt	Dorf	2136.66666666666	7.66747017048075	0.412039577960968	0.5034432262559019
sham	1.0	008	2	Stadt	Land	2250.0	7.719129840906732	0.3832826428115368	0.5121559416636309
sham	1.0	009	3	Stadt	Dorf	1806.04329365044	7.499447249159918	0.412039577960968	0.5034432262559019
aIFG	0.5	010	1	Stadt	Land	1509.99999999999	7.320526962272733	0.3832826428115368	0.5121559416636309
pIFG	1.5	011	2	Stadt	Dorf	1749.3679694356	7.467581313063204	0.412039577960968	0.5034432262559019
sham	1.0	012	3	Stadt	Dorf	976.666666666666	6.88516878030934	0.412039577960968	0.5034432262559019
pIFG	1.5	013	1	Stadt	Dorf	1589.99999999999	7.3721180283377805	0.412039577960968	0.5034432262559019
sham	1.0	014	2	Stadt	Dorf	1262.90476992491	7.1419612316193035	0.412039577960968	0.5034432262559019
sham	1.0	015	3	Stadt	Dorf	3523.33333333333	8.167446572064415	0.412039577960968	0.5034432262559019
aIFG	0.5	016	3	Stadt	Dorf	1723.33333333333	7.452595781335403	0.412039577960968	0.5034432262559019
pIFG	1.5	017	2	Stadt	Dorf	1735.19913838189	7.459453599690962	0.412039577960968	0.5034432262559019
pIFG	1.5	019	1	Stadt	Haus	2845.09090425579	7.953701719199351	0.3599369376897812	0.265802034978212
sham	1.0	020	2	Stadt	Dorf	2155.5411263086	7.676260886765592	0.412039577960968	0.5034432262559019
aIFG	0.5	021	3	Stadt	Dorf	1645.46320837507	7.406384756213019	0.412039577960968	0.5034432262559019
sham	1.0	022	3	Stadt	Dorf	1201.50650202551	7.092163409055119	0.412039577960968	0.5034432262559019
aIFG	0.5	023	1	Stadt	Dorf	1546.2813909991	7.344254728666438	0.412039577960968	0.5034432262559019
pIFG	1.5	024	2	Stadt	Oertchen	1721.03030732818	7.451259284907233	0.2935790102928877	0.3488856402775248
pIFG	1.5	103	1	Stadt	Dorf	1216.66666666666	7.104691738127167	0.412039577960968	0.5034432262559019
aIFG	0.5	001	3	Stift	Kugelschreiber	1980.79220997952	7.591756870836732	0.46257710456848145	0.4873299886164226
sham	1.0	002	2	Stift	Bleistift	2113.03463314747	7.656353549052595	0.5360798984766006	0.6446129979955294
pIFG	1.5	004	2	Stift	Kuli	1206.22944571008	7.096083298897451	0.32863740622997284	0.38240519208286805
aIFG	0.5	005	1	Stift	Kuli	1461.26840467684	7.287744210789892	0.32863740622997284	0.38240519208286805
aIFG	0.5	006	3	Stift	Kugelschreiber	1551.00433468367	7.347302493705546	0.46257710456848145	0.4873299886164226
pIFG	1.5	007	1	Stift	Lineal	1116.49351570325	7.018843523968204	0.34729310125112534	0.4987343347967663
sham	1.0	008	2	Stift	Radiergummi	1891.05627997269	7.545419495455188	0.4658810421824455	0.4604412277107497
sham	1.0	009	3	Stift	Kuli	1258.18182624034	7.138217444776536	0.32863740622997284	0.38240519208286805
aIFG	0.5	010	1	Stift	Kugelschreiber	3241.81817375965	8.084198037439666	0.46257710456848145	0.4873299886164226
pIFG	1.5	011	2	Stift	Kugelschreiber	3100.12986322255	8.039521796076723	0.46257710456848145	0.4873299886164226
sham	1.0	012	3	Stift	Kugelschreiber	1239.29005150207	7.123100543747488	0.46257710456848145	0.4873299886164226
pIFG	1.5	013	1	Stift	Fueller	3199.31168059852	8.071003484231765	0.31497976183891296	0.42990036273998833
sham	1.0	014	2	Stift	Radiergummi	1815.48918101958	7.504660895695037	0.4658810421824455	0.4604412277107497
sham	1.0	015	3	Stift	Radierer	1617.12554626765	7.389023688098731	0.3273571915924549	0.33898700568995044
aIFG	0.5	016	3	Stift	Fueller	1465.99134836141	7.29096888062144	0.31497976183891296	0.42990036273998833
pIFG	1.5	017	2	Stift	Bleistift	1277.07360097862	7.15310922402929	0.5360798984766006	0.6446129979955294
aIFG	0.5	018	1	Stift	Fueller	1801.32034996587	7.496830197044082	0.31497976183891296	0.42990036273998833
pIFG	1.5	019	1	Stift	Kuli	2330.29004263768	7.754177059711177	0.32863740622997284	0.38240519208286805
sham	1.0	020	2	Stift	Schere	1735.19913838189	7.459453599690962	0.2796904519200325	0.3226372330793017
sham	1.0	022	3	Stift	Pinsel	2009.12987208694	7.6059546119443695	0.4445263594388962	0.47310165097184065
aIFG	0.5	023	1	Stift	Fueller	1465.99134836141	7.29096888062144	0.31497976183891296	0.42990036273998833
pIFG	1.5	024	2	Stift	Fueller	1763.53680048931	7.475643498941654	0.31497976183891296	0.42990036273998833
pIFG	1.5	103	1	Stift	Fueller	1541.55844731453	7.341197646351494	0.31497976183891296	0.42990036273998833
pIFG	1.5	001	2	Strasse	Pfad	2769.52380530267	7.926791680691594	0.27171747386455536	0.21716349511156624
sham	1.0	003	3	Strasse	Asphalt	2750.63203056439	7.919949480289293	0.369808804243803	0.41768268166476946
sham	1.0	004	1	Strasse	Autos	1456.66666666666	7.284592262744806	0.29100351780653	0.3741893768097079
pIFG	1.5	005	3	Strasse	Weg	1791.87446259673	7.491575455870474	0.3361494913697243	0.18982928886063266
pIFG	1.5	006	2	Strasse	Fussgaengerweg	1839.10389944243	7.5175773160971024	0.3668942451477051	0.42161419519014764
sham	1.0	007	3	Strasse	Weg	1109.99999999999	7.013015789639621	0.3361494913697243	0.18982928886063266
aIFG	0.5	008	1	Strasse	Weg	1513.22078520711	7.322656252432153	0.3361494913697243	0.18982928886063266
aIFG	0.5	009	2	Strasse	Bordstein	3119.02163796083	8.045595216023335	0.35609252750873566	0.4174725097670365
pIFG	1.5	010	3	Strasse	Weg	1905.2251110264	7.5528801837597435	0.3361494913697243	0.18982928886063266
sham	1.0	011	1	Strasse	Weg	2013.85281577151	7.60830142743079	0.3361494913697243	0.18982928886063266
aIFG	0.5	012	2	Strasse	Fussweg	1555.72727836824	7.350340998090073	0.38465761579573154	0.4468648753911894
sham	1.0	013	3	Strasse	Fussweg	1687.96970153619	7.431873977947189	0.38465761579573154	0.4468648753911894
aIFG	0.5	014	1	Strasse	Weg	1853.27273049613	7.525247839134564	0.3361494913697243	0.18982928886063266
aIFG	0.5	015	2	Strasse	Gehweg	2169.70995736231	7.68280956231769	0.4729701466858387	0.5417002434085127
pIFG	1.5	016	2	Strasse	Weg	1551.00433468367	7.347302493705546	0.3361494913697243	0.18982928886063266
sham	1.0	017	1	Strasse	Gehweg	1749.99999999999	7.467942332285846	0.4729701466858387	0.5417002434085127
pIFG	1.5	018	3	Strasse	Gehweg	3988.04327592167	8.291306700661217	0.4729701466858387	0.5417002434085127
sham	1.0	019	3	Strasse	Weg	1777.70563154302	7.483641205476953	0.3361494913697243	0.18982928886063266
aIFG	0.5	020	1	Strasse	Weg	2887.59739741691	7.968526333682416	0.3361494913697243	0.18982928886063266
pIFG	1.5	021	2	Strasse	Buergersteig	2950.0	7.989899374942939	0.3762173745781183	0.4871205294729714
aIFG	0.5	022	2	Strasse	Verkehrsweg	2174.43290104688	7.684982958682037	0.34382399544119835	0.29302660808372377
pIFG	1.5	023	3	Strasse	Pfad	2136.64935157032	7.667462070449657	0.27171747386455536	0.21716349511156624
sham	1.0	103	3	Strasse	Huegel	3907.75323328398	8.270973735963006	0.353639243170619	0.36094913571909665
aIFG	0.5	001	3	Stuhl	Tisch	1399.87013677744	7.244848848805491	0.4928778409957886	0.35398464119753337
sham	1.0	002	2	Stuhl	Tisch	1494.32901046883	7.310101535504273	0.4928778409957886	0.35398464119753337
pIFG	1.5	003	1	Stuhl	Tisch	2046.9134215635	7.624576710638603	0.4928778409957886	0.35398464119753337
pIFG	1.5	004	2	Stuhl	Tisch	1385.70130572373	7.23468304436443	0.4928778409957886	0.35398464119753337
aIFG	0.5	005	1	Stuhl	Tisch	1022.03464201186	6.9305286285374805	0.4928778409957886	0.35398464119753337
aIFG	0.5	006	3	Stuhl	Sessel	1739.92208206646	7.462170184066185	0.3313690205104649	0.5571198898221148
pIFG	1.5	007	1	Stuhl	Tisch	979.528148850732	6.888091353894108	0.4928778409957886	0.35398464119753337
sham	1.0	008	2	Stuhl	Tisch	1883.33333333333	7.54132936800718	0.4928778409957886	0.35398464119753337
sham	1.0	009	3	Stuhl	Tisch	1040.92641675013	6.948826602497459	0.4928778409957886	0.35398464119753337
aIFG	0.5	010	1	Stuhl	Tisch	2075.25108367091	7.63831918286399	0.4928778409957886	0.35398464119753337
pIFG	1.5	011	2	Stuhl	Sessel	1824.93506838872	7.5098475010422225	0.3313690205104649	0.5571198898221148
sham	1.0	012	3	Stuhl	Tisch	1022.03464201186	6.9305286285374805	0.4928778409957886	0.35398464119753337
pIFG	1.5	013	1	Stuhl	Tisch	1876.88744891898	7.5379027266192065	0.4928778409957886	0.35398464119753337
sham	1.0	014	2	Stuhl	Tisch	1144.83117781067	7.043885572121532	0.4928778409957886	0.35398464119753337
sham	1.0	015	3	Stuhl	Tisch	1588.78788416023	7.3713558801263455	0.4928778409957886	0.35398464119753337
aIFG	0.5	016	3	Stuhl	Tisch	1182.61472728723	7.076328363239477	0.4928778409957886	0.35398464119753337
pIFG	1.5	017	2	Stuhl	Tisch	2283.33333333333	7.733829502917712	0.4928778409957886	0.35398464119753337
aIFG	0.5	018	1	Stuhl	Tisch	1220.39827676379	7.107751609918373	0.4928778409957886	0.35398464119753337
pIFG	1.5	019	1	Stuhl	Tisch	1163.33333333333	7.05990395613872	0.4928778409957886	0.35398464119753337
sham	1.0	020	2	Stuhl	Sessel	1990.23809734866	7.59651188372926	0.3313690205104649	0.5571198898221148
aIFG	0.5	021	3	Stuhl	Tisch	1395.14719309287	7.2414717169422715	0.4928778409957886	0.35398464119753337
sham	1.0	022	3	Stuhl	Tisch	1480.16017941512	7.300580964675322	0.4928778409957886	0.35398464119753337
aIFG	0.5	023	1	Stuhl	Tisch	1957.17749155667	7.579769468398118	0.4928778409957886	0.35398464119753337
pIFG	1.5	024	2	Stuhl	Sessel	1418.76191151572	7.258244468590789	0.3313690205104649	0.5571198898221148
pIFG	1.5	103	1	Stuhl	Hocker	1414.03896783115	7.2549123488014295	0.5017708912491798	0.4407458198632642
aIFG	0.5	001	3	Tante	Cousine	2193.32467578516	7.69362961338039	0.5667137429118156	0.7335778161131157
sham	1.0	002	2	Tante	Onkel	1451.8225173077	7.281263506975058	0.48378682881593704	0.7987626783807455
pIFG	1.5	003	1	Tante	Onkel	1513.22078520711	7.322656252432153	0.48378682881593704	0.7987626783807455
pIFG	1.5	004	2	Tante	Onkel	1088.15585359583	6.993158228942421	0.48378682881593704	0.7987626783807455
aIFG	0.5	005	1	Tante	Onkel	937.021655689604	6.8437730358288515	0.48378682881593704	0.7987626783807455
aIFG	0.5	006	3	Tante	Onkel	989.999999999999	6.8987145343299865	0.48378682881593704	0.7987626783807455
pIFG	1.5	007	1	Tante	Onkel	998.419923589011	6.907175034261735	0.48378682881593704	0.7987626783807455
sham	1.0	008	2	Tante	Onkel	1123.33333333333	7.024945546393537	0.48378682881593704	0.7987626783807455
sham	1.0	009	3	Tante	Neffe	1536.66666666666	7.338021394889706	0.39214903861284256	0.5501554912481765
aIFG	0.5	010	1	Tante	Onkel	1283.33333333333	7.157995055958045	0.48378682881593704	0.7987626783807455
pIFG	1.5	011	2	Tante	Onkel	1363.33333333333	7.2184211878242905	0.48378682881593704	0.7987626783807455
sham	1.0	012	3	Tante	Onkel	941.744599374174	6.8487954075346	0.48378682881593704	0.7987626783807455
pIFG	1.5	013	1	Tante	Onkel	1710.0	7.444833273892193	0.48378682881593704	0.7987626783807455
sham	1.0	014	2	Tante	Onkel	1403.33333333333	7.2473179733109045	0.48378682881593704	0.7987626783807455
sham	1.0	015	3	Tante	Onkel	2930.10389057804	7.983134385520466	0.48378682881593704	0.7987626783807455
aIFG	0.5	016	3	Tante	Onkel	1269.99999999999	7.147559271189446	0.48378682881593704	0.7987626783807455
pIFG	1.5	017	2	Tante	Onkel	1905.2251110264	7.5528801837597435	0.48378682881593704	0.7987626783807455
aIFG	0.5	018	1	Tante	Onkel	800.056288837081	6.685931217804158	0.48378682881593704	0.7987626783807455
pIFG	1.5	019	1	Tante	Onkel	1536.66666666666	7.338021394889706	0.48378682881593704	0.7987626783807455
sham	1.0	020	2	Tante	Onkel	1390.0	7.237778191923443	0.48378682881593704	0.7987626783807455
aIFG	0.5	021	3	Tante	Onkel	1329.02598150889	7.192953755994084	0.48378682881593704	0.7987626783807455
sham	1.0	022	3	Tante	Onkel	1196.78355834094	7.088228093188264	0.48378682881593704	0.7987626783807455
aIFG	0.5	023	1	Tante	Onkel	1399.87013677744	7.244848848805491	0.48378682881593704	0.7987626783807455
pIFG	1.5	024	2	Tante	Onkel	1399.87013677744	7.244848848805491	0.48378682881593704	0.7987626783807455
pIFG	1.5	103	1	Tante	Onkel	1496.66666666666	7.3116636204020455	0.48378682881593704	0.7987626783807455
sham	1.0	001	1	Taube	Banane	1883.33333333333	7.54132936800718	0.2541394308209419	0.12596501637150515
pIFG	1.5	002	3	Taube	Vogel	1465.99134836141	7.29096888062144	0.3575950860977173	0.42704998827179064
aIFG	0.5	003	2	Taube	Vogel	1579.34199679109	7.365396556263544	0.3575950860977173	0.42704998827179064
aIFG	0.5	004	3	Taube	Dach	1579.34199679109	7.365396556263544	0.227789044380188	0.14206088605370248
sham	1.0	005	2	Taube	Moewe	2363.33333333333	7.7682513725339755	0.22890582264517434	0.2643429277073779
sham	1.0	006	1	Taube	Vogel	1598.23377152937	7.3772799007279515	0.3575950860977173	0.42704998827179064
aIFG	0.5	007	2	Taube	Apfel	2018.57575945608	7.610642748266699	0.25971565768122673	0.18278928766036162
pIFG	1.5	008	3	Taube	Adler	1839.10389944243	7.5175773160971024	0.2687319163233042	0.2808179629965244
pIFG	1.5	009	1	Taube	Erdbeere	2483.33333333333	7.817759626213583	0.25093499571084976	0.1368100593032674
sham	1.0	010	2	Taube	Amsel	2443.33333333333	7.801527699425688	0.34128813445568085	0.28165658435041796
aIFG	0.5	011	3	Taube	Moewe	3256.66666666666	8.088766471670723	0.22890582264517434	0.2643429277073779
pIFG	1.5	012	1	Taube	Sperling	1541.55844731453	7.341197646351494	0.2930949628353119	0.2386330603933302
aIFG	0.5	013	2	Taube	Spatz	2301.95238053026	7.741947222459824	0.3190525434911251	0.40143553891065575
pIFG	1.5	014	3	Taube	Amsel	2150.0	7.67368812926773	0.34128813445568085	0.28165658435041796
pIFG	1.5	015	1	Taube	Ratte	2972.61038373917	7.997532110952722	0.3385458290576935	0.32739196361336265
sham	1.0	016	1	Taube	Vogel	1669.07792679791	7.420625567075367	0.3575950860977173	0.42704998827179064
aIFG	0.5	017	3	Taube	Spatz	1810.76623733501	7.5020574701874025	0.3190525434911251	0.40143553891065575
sham	1.0	018	2	Taube	Amsel	2273.61471842284	7.72956596250354	0.34128813445568085	0.28165658435041796
aIFG	0.5	019	2	Taube	Rotkehlchen	2296.66666666666	7.739649394217539	0.2737102434039116	0.2275440724859964
pIFG	1.5	020	3	Taube	Spatz	2892.32034110148	7.97016002857349	0.3190525434911251	0.40143553891065575
sham	1.0	021	1	Taube	Specht	2769.52380530267	7.926791680691594	0.3012477457523346	0.25552743894469543
pIFG	1.5	022	1	Taube	Spatz	1659.63203942877	7.414953555528816	0.3190525434911251	0.40143553891065575
aIFG	0.5	024	3	Taube	Vogel	1806.04329365044	7.499447249159918	0.3575950860977173	0.42704998827179064
aIFG	0.5	103	2	Taube	Adler	1758.81385680474	7.472963319259753	0.2687319163233042	0.2808179629965244
pIFG	1.5	001	2	Teich	See	1645.46320837507	7.406384756213019	0.40834739059209824	0.4053431595574827
aIFG	0.5	002	1	Teich	See	1125.93940307239	7.0272607442467265	0.40834739059209824	0.4053431595574827
sham	1.0	003	3	Teich	See	1432.93074256943	7.2681747233192056	0.40834739059209824	0.4053431595574827
sham	1.0	004	1	Teich	Enten	1414.03896783115	7.2549123488014295	0.3878440298140049	0.464329308383167
pIFG	1.5	005	3	Teich	See	1656.66666666666	7.4131662700466245	0.40834739059209824	0.4053431595574827
pIFG	1.5	006	2	Teich	Meer	1923.33333333333	7.562334866392822	0.3642178475856781	0.3447901020713632
sham	1.0	007	3	Teich	See	1140.1082341261	7.039755204369467	0.40834739059209824	0.4053431595574827
aIFG	0.5	008	1	Teich	See	1607.67965889851	7.383169033882001	0.40834739059209824	0.4053431595574827
aIFG	0.5	009	2	Teich	Fisch	1390.4242494083	7.23808314140171	0.3976726457476616	0.23154376556927203
pIFG	1.5	010	3	Teich	See	2079.97402735548	7.640591345467828	0.40834739059209824	0.4053431595574827
sham	1.0	011	1	Teich	See	2372.79653579881	7.772245866272957	0.40834739059209824	0.4053431595574827
